timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-22T05:00:00.000Z,Bangalore,34.76956767,2721.979364,25.63298076,1318.644112,21.20730702,1627.409083
2015-03-22T06:00:00.000Z,Bangalore,35.94176919,2660.455982,24.15744997,1254.240947,18.71968049,1704.002608
2015-03-22T07:00:00.000Z,Bangalore,36.5301152,2873.11899,24.02841386,1300.078649,17.37476834,2187.442682
2015-03-22T08:00:00.000Z,Bangalore,37.40165672,3814.781138,23.77892272,1292.987469,16.46013523,1706.225703
2015-03-22T09:00:00.000Z,Bangalore,37.93001011,3407.844205,25.15457982,1372.798081,15.99448763,1739.180612
2015-03-22T10:00:00.000Z,Bangalore,37.59705268,2130.632814,26.58291699,1460.257979,15.98494199,1859.382053
2015-03-22T11:00:00.000Z,Bangalore,37.19591952,1208.713137,26.71141691,1435.72988,16.10298704,1995.413753
2015-03-22T12:00:00.000Z,Bangalore,36.3447223,271.8526856,28.81615403,1454.136722,17.18726647,1991.748679
2015-03-22T13:00:00.000Z,Bangalore,35.14828167,2.482061389,32.89881522,1535.452274,18.91896955,1947.678041
2015-03-22T14:00:00.000Z,Bangalore,34.39511781,7.949330163,35.51517289,1691.790308,20.58744079,1905.118159
2015-03-22T15:00:00.000Z,Bangalore,33.515855,15.12708298,32.23806913,1551.043632,22.6329812,1889.562647
2015-03-22T16:00:00.000Z,Bangalore,32.86103574,15.50357361,31.07180407,1485.315389,24.39580646,1973.999942
2015-03-22T17:00:00.000Z,Bangalore,32.28894627,4.925286855,29.71050438,1403.292122,26.11861777,1834.049667
2015-03-22T18:00:00.000Z,Bangalore,31.80216402,0,27.88681875,1247.406442,27.48591587,1479.32309
2015-03-22T19:00:00.000Z,Bangalore,31.69130231,0,29.81652053,1279.682865,28.13742196,1497.527695
2015-03-22T20:00:00.000Z,Bangalore,31.29154151,0,29.17039712,1279.710362,28.96625476,1450.833577
2015-03-22T21:00:00.000Z,Bangalore,30.85523954,0,28.21954396,1254.012729,30.10604522,1416.854456
2015-03-22T22:00:00.000Z,Bangalore,30.57641681,0,27.99872379,1233.6624,30.70812228,1470.279997
2015-03-22T23:00:00.000Z,Bangalore,29.92557712,0,27.55329957,1227.288907,35.01792712,1474.17776
2015-03-23T00:00:00.000Z,Bangalore,29.45151952,6.148320608,30.44489732,1263.978475,45.94569778,1610.061532
2015-03-23T01:00:00.000Z,Bangalore,29.56006672,216.6360376,35.19789613,1292.559723,49.88665662,1768.74529
2015-03-23T02:00:00.000Z,Bangalore,30.16216691,776.6014871,36.71615678,1310.647719,48.71865739,1821.839427
2015-03-23T03:00:00.000Z,Bangalore,31.33960394,1489.784644,37.57606618,1305.528646,44.141313,2024.076575
2015-03-23T04:00:00.000Z,Bangalore,32.96512816,2173.846938,35.97929349,1304.19934,38.52507293,2140.254243
2015-03-23T05:00:00.000Z,Bangalore,34.6946315,2511.552412,32.50328333,1323.278566,31.60496152,1815.041968
2015-03-23T06:00:00.000Z,Bangalore,36.03283015,2419.373215,31.58904091,1464.400171,27.13230221,1857.500167
2015-03-23T07:00:00.000Z,Bangalore,36.4460881,2379.688355,30.48821358,1484.915877,24.89120469,2028.947192
2015-03-23T08:00:00.000Z,Bangalore,36.80633839,2364.270718,30.16380684,1514.74314,23.489348,1953.631206
2015-03-23T09:00:00.000Z,Bangalore,37.35012779,2665.168675,28.36379904,1492.094594,21.27992139,1793.581301
2015-03-23T10:00:00.000Z,Bangalore,37.34806276,1956.579908,27.01282289,1447.767781,19.91941988,1713.88902
2015-03-23T11:00:00.000Z,Bangalore,36.6323465,902.5383543,28.89046588,1522.792688,20.42205345,1443.210208
2015-03-23T12:00:00.000Z,Bangalore,36.03103923,177.4866625,31.57313732,1458.157688,21.20669055,1484.770467
2015-03-23T13:00:00.000Z,Bangalore,35.33676989,5.845475916,35.1953251,1464.739029,22.05850556,1526.355418
2015-03-23T14:00:00.000Z,Bangalore,34.77563757,4,35.90253579,1460.578498,22.35927508,1594.192172
2015-03-23T15:00:00.000Z,Bangalore,34.1450177,3.487476438,34.32440187,1486.50192,24.40277967,1771.015375
